0.00;0.00;0.00;44.82;74.63;17.45;280.00;174.17;3.75;0.00;0.00;0.00;2.05;-0.03;-3.00;0.00;1.78;-0.02;-2.00;0.00;0.0
0.00;0.00;0.00;44.82;95.16;18.91;282.50;175.83;3.75;0.00;0.00;0.00;1.97;-0.04;-4.00;0.00;2.09;-0.03;-3.00;0.00;1.015
0.00;0.00;0.00;44.82;96.14;18.43;277.50;174.17;3.74;-0.01;0.00;0.00;1.77;-0.03;-3.00;0.00;1.79;-0.04;-4.00;0.00;2.029
0.00;0.00;0.00;44.33;74.14;17.45;280.00;175.00;3.74;0.00;0.00;0.00;1.85;-0.03;-3.00;0.00;2.08;-0.03;-3.00;0.00;3.043
0.00;0.00;0.00;44.33;87.83;18.43;281.67;175.00;3.75;0.00;0.00;0.00;2.09;-0.03;-3.00;0.00;1.85;-0.04;-4.00;0.00;4.057
0.00;0.00;0.00;44.33;98.09;18.43;277.50;175.00;3.75;-0.02;0.00;0.00;1.91;-0.03;-3.00;0.00;2.03;-0.04;-3.00;0.00;5.071
0.00;0.00;0.00;44.33;74.14;17.45;280.83;174.17;3.75;-0.01;0.00;0.00;1.80;-0.04;-4.00;0.00;1.96;-0.03;-3.00;0.00;6.085
0.00;0.00;0.00;44.33;80.01;17.94;280.83;175.83;3.75;-0.01;0.00;0.00;1.95;-0.02;-3.00;0.00;1.96;-0.03;-3.00;0.00;7.1
0.00;0.00;0.00;44.33;99.56;17.94;282.50;174.17;3.75;-0.03;0.00;0.00;2.07;-0.03;-3.00;0.00;2.05;-0.03;-3.00;0.00;8.114
0.00;0.00;0.00;44.33;80.01;17.45;278.33;174.17;3.75;-0.05;0.00;0.00;2.05;-0.03;-3.00;0.00;2.06;-0.04;-4.00;0.00;9.128
0.00;0.00;0.00;44.33;77.08;18.43;281.67;175.83;3.75;-0.01;0.00;0.00;1.80;-0.03;-3.00;0.00;1.94;-0.03;-3.00;0.00;10.142
0.00;0.00;0.00;44.33;100.05;18.43;280.83;174.17;3.75;-0.01;0.00;0.00;1.83;-0.03;-3.00;0.00;2.01;-0.03;-3.00;0.00;11.157
0.00;0.00;0.00;44.33;89.30;17.94;279.17;175.00;3.74;-0.02;0.00;0.00;2.11;-0.02;-2.00;0.00;2.03;-0.03;-3.00;0.00;12.171
0.00;0.00;0.00;45.31;75.12;18.43;282.50;175.00;3.74;-0.04;0.00;0.00;2.04;-0.03;-3.00;0.00;1.94;-0.02;-2.00;0.00;13.185
0.00;0.00;0.00;44.33;97.12;18.91;279.17;174.17;3.75;-0.02;0.00;0.00;1.93;-0.03;-3.00;0.00;2.11;-0.04;-4.00;0.00;14.199
0.00;0.00;0.00;44.33;95.16;18.91;280.00;174.17;3.74;-0.01;0.00;0.00;1.88;-0.03;-3.00;0.00;1.88;-0.03;-3.00;0.00;15.213
0.00;0.00;0.00;43.84;74.14;17.45;281.67;175.00;3.75;-0.02;0.00;0.00;1.99;-0.03;-3.00;0.00;2.15;-0.03;-2.00;0.00;16.228
0.00;0.00;0.00;43.84;87.34;18.91;277.50;173.33;3.74;-0.04;0.00;0.00;2.13;-0.04;-4.00;0.00;1.84;-0.02;-2.00;0.00;17.242
0.00;0.00;0.00;43.84;98.09;18.43;280.83;173.33;3.75;0.00;0.00;0.00;1.90;-0.04;-4.00;0.00;2.16;-0.04;-4.00;0.00;18.256
0.00;0.00;0.00;43.84;73.66;17.45;280.00;175.00;3.75;0.01;0.00;0.00;1.83;-0.03;-3.00;0.00;1.86;-0.03;-3.00;0.00;19.27
0.00;0.00;0.00;43.84;78.54;18.43;281.67;173.33;3.75;-0.02;0.00;0.00;2.05;-0.03;-3.00;0.00;2.15;-0.03;-3.00;0.00;20.285
0.00;0.00;0.00;43.84;99.56;18.43;277.50;175.00;3.75;-0.03;0.00;0.00;2.13;-0.02;-2.00;0.00;1.87;-0.04;-4.00;0.00;21.299
0.00;0.00;0.00;43.84;80.50;17.94;280.00;175.00;3.75;-0.02;0.00;0.00;2.06;-0.03;-3.00;0.00;2.18;-0.04;-4.00;0.00;22.313
0.00;0.00;0.00;43.84;76.59;18.43;281.67;175.00;3.74;-0.01;0.00;0.00;1.85;-0.04;-3.00;0.00;1.87;-0.03;-3.00;0.00;23.327
0.00;0.00;0.00;43.84;99.56;18.91;282.50;177.50;3.75;-0.05;0.00;0.00;1.95;-0.03;-3.00;0.00;2.17;-0.03;-3.00;0.00;24.341
0.00;0.00;0.00;43.84;87.83;17.94;280.83;175.00;3.74;-0.03;0.00;0.00;2.17;-0.03;-3.00;0.00;1.93;-0.03;-3.00;0.00;25.355
0.00;0.00;0.00;43.84;75.12;18.43;276.67;172.50;3.74;-0.02;0.00;0.00;1.99;-0.03;-3.00;0.00;2.12;-0.03;-3.00;0.00;26.37
0.00;0.00;0.00;43.84;99.56;18.43;277.50;173.33;3.74;-0.01;0.00;0.00;1.88;-0.03;-3.00;0.00;2.03;-0.02;-3.00;0.00;27.384
0.00;0.00;0.00;43.84;93.70;18.43;280.00;174.17;3.75;-0.01;0.00;0.00;2.05;-0.03;-3.00;0.00;2.03;-0.03;-3.00;0.00;28.398
0.00;0.00;0.00;43.35;73.66;17.45;276.67;172.50;3.74;-0.01;0.00;0.00;2.18;-0.04;-4.00;0.00;2.14;-0.03;-3.00;0.00;29.412
0.00;0.00;0.00;43.35;91.25;18.43;276.67;174.17;3.74;-0.02;0.00;0.00;2.11;-0.02;-2.00;0.00;1.95;-0.03;-3.00;0.00;30.427
0.00;0.00;0.00;43.35;96.63;18.43;280.00;174.17;3.75;-0.03;0.00;0.00;1.88;-0.03;-3.00;0.00;2.06;-0.03;-3.00;0.00;31.441
0.00;0.00;0.00;43.35;73.66;17.45;279.17;172.50;3.74;-0.04;0.00;0.00;1.94;-0.03;-3.00;0.00;2.04;-0.03;-3.00;0.00;32.455
0.00;0.00;0.00;43.35;82.94;18.43;279.17;174.17;3.74;-0.01;0.00;0.00;2.20;-0.03;-3.00;0.00;2.16;-0.03;-3.00;0.00;33.469
0.00;0.00;0.00;43.35;98.58;18.43;275.83;172.50;3.75;-0.03;0.00;0.00;2.05;-0.03;-3.00;0.00;1.95;-0.03;-3.00;0.00;34.483
0.00;0.00;0.00;43.35;74.63;17.45;279.17;172.50;3.74;-0.01;0.00;0.00;1.93;-0.02;-2.00;0.00;2.22;-0.04;-4.00;0.00;35.498
0.00;0.00;0.00;43.35;77.57;17.94;279.17;175.00;3.75;-0.03;0.00;0.00;2.03;-0.03;-3.00;0.00;1.91;-0.03;-3.00;0.00;36.512
0.00;0.00;0.00;43.35;99.07;18.91;275.83;173.33;3.74;0.02;0.00;0.00;2.21;-0.03;-3.00;0.00;2.23;-0.03;-3.00;0.00;37.526
0.00;0.00;0.00;43.35;81.96;18.43;278.33;173.33;3.75;-0.03;0.00;0.00;2.16;-0.03;-3.00;0.00;1.94;-0.03;-3.00;0.00;38.54
0.00;0.00;0.00;43.35;75.61;17.94;279.17;172.50;3.75;-0.03;0.00;0.00;1.90;-0.03;-3.00;0.00;2.20;-0.03;-3.00;0.00;39.555
0.00;0.00;0.00;43.35;99.07;18.43;275.00;171.67;3.75;-0.01;0.00;0.00;1.96;-0.04;-4.00;0.00;2.02;-0.03;-3.00;0.00;40.569
0.00;0.00;0.00;43.35;89.78;17.94;275.83;173.33;3.75;-0.02;0.00;0.00;2.23;-0.03;-3.00;0.00;2.12;-0.03;-3.00;0.00;41.583
0.00;0.00;0.00;42.86;74.63;17.45;279.17;171.67;3.74;-0.04;0.00;0.00;2.09;-0.03;-3.00;0.00;1.97;-0.03;-3.00;0.00;42.597
0.00;0.00;0.00;42.86;97.12;18.43;275.83;173.33;3.75;-0.04;0.00;0.00;1.96;-0.02;-2.00;0.00;2.19;-0.02;-2.00;0.00;43.611
0.00;0.00;0.00;42.86;94.18;18.43;278.33;173.33;3.75;-0.03;0.00;0.00;2.06;-0.03;-3.00;0.00;2.07;-0.03;-3.00;0.00;44.626
0.00;0.00;0.00;42.86;73.17;17.45;275.83;171.67;3.74;-0.03;0.00;0.00;2.24;-0.03;-3.00;0.00;2.11;-0.03;-3.00;0.00;45.64
0.00;0.00;0.00;42.86;90.27;18.43;279.17;174.17;3.75;-0.02;0.00;0.00;2.18;-0.03;-3.00;0.00;2.19;-0.03;-3.00;0.00;46.654
0.00;0.00;0.00;42.86;96.63;17.94;280.00;173.33;3.74;-0.01;0.00;0.00;1.93;-0.03;-3.00;0.00;2.00;-0.03;-3.00;0.00;47.668
