0.00;0.00;0.00;47.75;102.00;17.94;296.67;186.67;3.75;-0.01;0.00;0.00;0.83;-0.03;-3.00;0.00;1.61;-0.04;-4.00;0.00;19.269
0.00;0.00;0.00;47.75;96.14;18.43;299.17;187.50;3.75;0.01;0.00;0.00;0.83;-0.03;-3.00;0.00;1.35;-0.03;-3.00;0.00;20.283
0.00;0.00;0.00;47.75;76.10;17.94;300.00;187.50;3.75;0.00;0.00;0.00;0.83;-0.03;-3.00;0.00;1.61;-0.04;-4.00;0.00;21.297
0.00;0.00;0.00;47.75;92.72;18.91;297.50;185.83;3.75;-0.01;0.00;0.00;0.83;-0.03;-3.00;0.00;1.39;-0.03;-3.00;0.00;22.312
0.00;0.00;0.00;47.75;99.56;18.43;300.00;186.67;3.75;-0.03;0.00;0.00;0.83;-0.03;-3.00;0.00;1.61;-0.03;-3.00;0.00;23.326
0.00;0.00;0.00;47.75;75.61;17.94;299.17;186.67;3.75;0.01;0.00;0.00;0.84;-0.03;-3.00;0.00;1.43;-0.03;-3.00;0.00;24.34
0.00;0.00;0.00;47.26;80.50;18.91;295.83;187.50;3.75;0.00;0.00;0.00;0.83;-0.03;-3.00;0.00;1.60;-0.03;-3.00;0.00;25.355
0.00;0.00;0.00;47.75;102.00;17.94;296.67;186.67;3.75;0.00;0.00;0.00;0.83;-0.03;-3.00;0.00;1.46;-0.03;-3.00;0.00;26.369
0.00;0.00;0.00;47.75;86.85;17.94;300.00;186.67;3.75;-0.02;0.00;0.00;0.83;-0.03;-3.00;0.00;1.68;-0.03;-3.00;0.00;27.383
0.00;0.00;0.00;47.75;77.57;17.94;300.00;187.50;3.75;-0.01;0.00;0.00;0.83;-0.02;-2.00;0.00;1.39;-0.03;-3.00;0.00;28.397
0.00;0.00;0.00;47.26;101.52;17.94;296.67;186.67;3.75;-0.02;0.00;0.00;0.84;-0.03;-3.00;0.00;1.68;-0.03;-3.00;0.00;29.411
0.00;0.00;0.00;47.75;97.12;18.91;295.83;186.67;3.75;-0.01;0.00;0.00;0.85;-0.03;-3.00;0.00;1.41;-0.03;-3.00;0.00;30.425
0.00;0.00;0.00;47.26;75.61;17.94;299.17;185.83;3.75;0.00;0.00;0.00;0.84;-0.02;-2.00;0.00;1.69;-0.03;-3.00;0.00;31.439
0.00;0.00;0.00;47.26;87.34;18.43;300.00;186.67;3.74;-0.04;0.00;0.00;0.83;-0.03;-3.00;0.00;1.44;-0.03;-3.00;0.00;32.454
0.00;0.00;0.00;47.26;100.54;17.94;296.67;186.67;3.75;-0.02;0.00;0.00;0.85;-0.02;-2.00;0.00;1.69;-0.03;-3.00;0.00;33.468
0.00;0.00;0.00;47.26;79.52;17.94;295.83;186.67;3.74;0.00;0.00;0.00;0.86;-0.03;-3.00;0.00;1.47;-0.03;-3.00;0.00;34.482
0.00;0.00;0.00;47.26;79.03;17.94;299.17;185.83;3.75;-0.01;0.00;0.00;0.85;-0.03;-3.00;0.00;1.70;-0.03;-3.00;0.00;35.497
0.00;0.00;0.00;47.26;102.00;17.94;299.17;185.00;3.75;-0.01;0.00;0.00;0.85;-0.03;-3.00;0.00;1.48;-0.03;-3.00;0.00;36.51
0.00;0.00;0.00;47.26;94.67;18.43;296.67;186.67;3.75;0.00;0.00;0.00;0.85;-0.04;-4.00;0.00;1.74;-0.03;-3.00;0.00;37.525
0.00;0.00;0.00;47.26;76.10;17.94;295.83;186.67;3.75;-0.01;0.00;0.00;0.85;-0.03;-3.00;0.00;1.45;-0.03;-3.00;0.00;38.539
0.00;0.00;0.00;47.26;92.72;18.91;298.33;185.83;3.74;-0.03;0.00;0.00;0.86;-0.03;-3.00;0.00;1.75;-0.03;-3.00;0.00;39.553
0.00;0.00;0.00;47.26;99.56;18.43;299.17;185.00;3.75;0.00;0.00;0.00;0.86;-0.02;-2.00;0.00;1.46;-0.02;-2.00;0.00;40.567
0.00;0.00;0.00;47.26;75.61;17.94;296.67;185.00;3.75;-0.02;0.00;0.00;0.86;-0.03;-3.00;0.00;1.77;-0.03;-3.00;0.00;41.582
0.00;0.00;0.00;47.26;80.01;17.45;299.17;185.83;3.75;-0.02;0.00;0.00;0.85;-0.03;-3.00;0.00;1.47;-0.02;-2.00;0.00;42.596
0.00;0.00;0.00;47.26;102.00;17.94;297.50;185.00;3.75;-0.01;0.00;0.00;0.87;-0.02;-2.00;0.00;1.78;-0.03;-3.00;0.00;43.61
0.00;0.00;0.00;47.26;90.27;18.43;295.00;185.00;3.75;-0.01;0.00;0.00;0.88;-0.03;-3.00;0.00;1.49;-0.03;-2.00;0.00;44.624
0.00;0.00;0.00;47.26;76.59;17.94;296.67;185.00;3.75;-0.05;0.00;0.00;0.87;-0.03;-3.00;0.00;1.79;-0.03;-3.00;0.00;45.638
0.00;0.00;0.00;46.77;96.14;18.43;299.17;185.00;3.75;-0.01;0.00;0.00;0.87;-0.02;-2.00;0.00;1.49;-0.02;-2.00;0.00;46.653
0.00;0.00;0.00;46.77;98.58;17.94;297.50;185.00;3.75;-0.03;0.00;0.00;0.87;-0.02;-3.00;0.00;1.81;-0.03;-3.00;0.00;47.667
0.00;0.00;0.00;46.77;75.12;18.43;295.00;185.00;3.75;0.01;0.00;0.00;0.89;-0.02;-2.00;0.00;1.63;-0.03;-3.00;0.00;48.681
0.00;0.00;0.00;46.77;80.01;17.94;295.83;185.00;3.75;-0.01;0.00;0.00;0.89;-0.03;-3.00;0.00;1.72;-0.03;-3.00;0.00;49.695
0.00;0.00;0.00;46.77;102.00;17.94;297.50;184.17;3.74;-0.02;0.00;0.00;0.89;-0.03;-3.00;0.00;1.66;-0.03;-3.00;0.00;50.71
0.00;0.00;0.00;46.77;93.21;17.94;290.83;180.00;3.75;-0.02;0.00;0.00;0.88;-0.03;-3.00;0.00;1.71;-0.03;-3.00;0.00;51.724
0.00;0.00;0.00;46.77;76.10;17.94;284.17;178.33;3.74;-0.03;0.00;0.00;0.87;-0.03;-3.00;0.00;1.68;-0.03;-3.00;0.00;52.738
0.00;0.00;0.00;46.77;92.72;18.43;285.83;178.33;3.75;-0.01;0.00;0.00;0.87;-0.03;-3.00;0.00;1.69;-0.04;-4.00;0.00;53.752
0.00;0.00;0.00;46.77;99.07;18.43;283.33;176.67;3.75;-0.04;0.00;0.00;0.89;-0.03;-3.00;0.00;1.72;-0.03;-3.00;0.00;54.766
0.00;0.00;0.00;46.77;78.05;17.94;285.83;176.67;3.75;-0.02;0.00;0.00;0.90;-0.03;-3.00;0.00;1.65;-0.03;-3.00;0.00;55.781
0.00;0.00;0.00;46.77;78.54;18.43;283.33;175.83;3.75;-0.01;0.00;0.00;0.90;-0.02;-2.00;0.00;1.78;-0.03;-3.00;0.00;56.795
0.00;0.00;0.00;46.77;101.52;17.94;282.50;177.50;3.75;-0.02;0.00;0.00;0.88;-0.03;-3.00;0.00;1.61;-0.03;-3.00;0.00;57.809
0.00;0.00;0.00;46.29;96.14;18.43;285.83;177.50;3.74;-0.01;0.00;0.00;0.88;-0.03;-3.00;0.00;1.82;-0.03;-3.00;0.00;58.823
0.00;0.00;0.00;46.77;75.12;18.43;282.50;175.83;3.75;-0.03;0.00;0.00;0.88;-0.03;-3.00;0.00;1.58;-0.03;-3.00;0.00;59.837
0.00;0.00;0.00;46.29;81.96;18.43;285.83;176.67;3.75;-0.01;0.00;0.00;0.90;-0.03;-3.00;0.00;1.84;-0.03;-3.00;0.00;60.852
